timestamp,price_usd,market_cap_usd,price_change_pct,moving_avg_price,volatility_15m
2025-04-23 19:41:16,93685,1860323919027.559,-0.012807240359880012,93697.85714285714,20.66904748377088
2025-04-23 19:42:01,93685,1860323919027.559,0.0,93695.28571428571,21.066109096308278
2025-04-23 19:42:16,93685,1860323919027.559,0.0,93692.71428571429,20.695755260213506
2025-04-23 19:43:01,93664,1860323919027.559,-0.02241554144206681,93687.14285714286,22.132286264959255
2025-04-23 19:43:16,93664,1860323919027.559,0.0,93682.42857142857,22.27896723432363
2025-04-23 19:44:01,93664,1860323919027.559,0.0,93677.71428571429,21.162635538432838
2025-04-23 19:44:17,93651,1860323919027.559,-0.013879398701743817,93671.14285714286,22.15207181708657
2025-04-23 19:45:02,93651,1860323919027.559,0.0,93666.28571428571,21.90890230191241
2025-04-23 19:45:17,93651,1860323919027.559,0.0,93661.42857142857,20.389072705463718
2025-04-23 19:46:02,93642,1859331746504.4624,-0.009610148316618883,93655.28571428571,21.525621501516433
2025-04-23 19:46:17,93642,1859331746504.4624,0.0,93652.14285714286,21.80716352546355
2025-04-23 19:47:02,93642,1859331746504.4624,0.0,93649.0,21.267681721052
2025-04-23 19:47:17,93641,1859331746504.4624,-0.0010678968838773173,93645.71428571429,20.682866156662893
2025-04-23 19:48:03,93641,1859331746504.4624,0.0,93644.28571428571,19.32306788411803
2025-04-23 19:48:18,93642,1859331746504.4624,0.0010679082880438173,93643.0,16.939668858200534
2025-04-23 19:49:03,93642,1859331746504.4624,0.0,93641.71428571429,15.367870010003696
2025-04-23 19:49:18,93642,1859331746504.4624,0.0,93641.71428571429,12.953028698097889
2025-04-23 19:50:03,93621,1859233398364.266,-0.02242583456141256,93638.71428571429,11.374574825174886
2025-04-23 19:50:18,93621,1859233398364.266,0.0,93635.71428571429,12.090137660251889
2025-04-23 19:51:03,93621,1859233398364.266,0.0,93632.85714285714,12.056217525601987
2025-04-23 19:51:19,93618,1859233398364.266,-0.0032044092671545954,93629.57142857143,11.611980679890655
2025-04-23 19:52:04,93618,1859233398364.266,0.0,93626.14285714286,12.063324980937495
2025-04-23 19:52:19,93618,1859233398364.266,0.0,93622.71428571429,12.076344451440013
2025-04-23 19:53:04,93614,1859233398364.266,-0.004272682603767564,93618.71428571429,12.017843879003413
2025-04-23 19:53:19,93614,1859233398364.266,0.0,93617.71428571429,12.356991469066248
2025-04-23 19:54:04,93614,1859233398364.266,0.0,93616.71428571429,12.389319519908346
2025-04-23 19:54:20,93606,1858660302322.256,-0.008545730339482027,93614.57142857143,12.811081515418158
2025-04-23 19:55:05,93606,1858660302322.256,0.0,93612.85714285714,12.850050956880606
2025-04-23 19:55:20,93606,1858660302322.256,0.0,93611.14285714286,12.42807881080226
2025-04-23 19:56:05,93605,1858660302322.256,-0.0010683075871154024,93609.28571428571,11.423451237055206
2025-04-23 19:56:20,93605,1858660302322.256,0.0,93608.0,9.669293571153956
2025-04-23 19:57:05,93605,1858660302322.256,0.0,93606.71428571429,6.592203192165367
2025-04-23 19:57:20,93618,1858643268245.5745,0.013888147000695739,93607.28571428571,6.367327320979006
2025-04-23 19:58:06,93618,1858643268245.5745,0.0,93609.0,6.127222634478167
2025-04-23 19:58:21,93628,1858643268245.5745,0.010681706509441113,93612.14285714286,7.029190840997724
2025-04-23 19:59:06,93628,1858643268245.5745,0.0,93615.28571428571,7.963009724923097
2025-04-23 19:59:21,93628,1858643268245.5745,0.0,93618.57142857143,8.743977523237717
2025-04-23 20:00:06,93675,1858643268245.5745,0.05019865852096128,93628.57142857143,18.00000000194432
2025-04-23 20:00:22,93675,1858643268245.5745,0.0,93638.57142857143,23.17778082301637
2025-04-23 20:01:06,93675,1858643268245.5745,0.0,93646.71428571429,26.739127742906565
2025-04-23 20:01:22,93691,1860131775120.3352,0.017080330931418253,93657.14285714286,31.253495043783573
2025-04-23 20:02:07,93691,1860131775120.3352,0.0,93666.14285714286,33.93579371857007
2025-04-23 20:02:24,93696,1860131775120.3352,0.005336691891422163,93675.85714285714,35.97115246409853
2025-04-23 20:03:07,93696,1860131775120.3352,0.0,93685.57142857143,36.86552138162004
2025-04-23 20:03:24,93710,1860131775120.3352,0.014941939890711353,93690.57142857143,37.88227377995092
2025-04-23 20:04:07,93710,1860131775120.3352,0.0,93695.57142857143,37.49755547685249
2025-04-23 20:04:24,93710,1860131775120.3352,0.0,93700.57142857143,35.66604360929458
2025-04-23 20:05:07,93717,1860131775120.3352,0.007469853804287219,93704.28571428571,34.51059188792298
2025-04-23 20:05:25,93717,1860131775120.3352,0.0,93708.0,31.883418590648514
2025-04-23 20:06:08,93674,1860131775120.3352,-0.045882817418396726,93704.85714285714,28.20131709315257
2025-04-23 20:06:25,93674,1860131775120.3352,0.0,93701.71428571429,23.535586026231805
2025-04-23 20:07:09,93656,1860131775120.3352,-0.019215577428099984,93694.0,19.003257868013865
2025-04-23 20:07:25,93656,1860131775120.3352,0.0,93686.28571428571,20.711855360042897
2025-04-23 20:08:09,93656,1860131775120.3352,0.0,93678.57142857143,22.212609033481755
2025-04-23 20:08:25,93644,1860131775120.3352,-0.012812847014609385,93668.14285714286,24.85347537406907
2025-04-23 20:09:09,93644,1860131775120.3352,0.0,93657.71428571429,27.1103564831874
2025-04-23 20:09:26,93641,1860131775120.3352,-0.0032036222288645,93653.0,29.109317769852687
2025-04-23 20:10:09,93641,1860131775120.3352,0.0,93648.28571428571,30.39454838457369
2025-04-23 20:10:26,93641,1860131775120.3352,0.0,93646.14285714286,31.168818363366757
2025-04-23 20:11:10,93626,1860131775120.3352,-0.016018624320546238,93641.85714285714,31.53878942141134
2025-04-23 20:11:26,93626,1860131775120.3352,0.0,93637.57142857143,30.83334620451884
2025-04-23 20:12:10,93626,1860131775120.3352,0.0,93635.0,28.974044214905614
2025-04-23 20:12:26,93597,1860131775120.3352,-0.030974302010122745,93628.28571428571,27.43425040546255
2025-04-23 20:13:11,93597,1860131775120.3352,0.0,93622.0,22.992131160663384
2025-04-23 20:13:27,93584,1858147390145.412,-0.013889334059857816,93613.85714285714,25.112508741836063
2025-04-23 20:14:11,93584,1858147390145.412,0.0,93605.71428571429,25.602641234168207
2025-04-23 20:14:27,93584,1858147390145.412,0.0,93599.71428571429,26.691000803257506
2025-04-23 20:15:12,93551,1858147390145.412,-0.03526243802359774,93589.0,30.893519124227772
2025-04-23 20:15:27,93551,1858147390145.412,0.0,93578.28571428571,33.03648776547776
2025-04-23 20:16:12,93538,1858147390145.412,-0.013896163589910415,93569.85714285714,36.22837614583112
2025-04-23 20:16:28,93538,1858147390145.412,0.0,93561.42857142857,37.76998052209622
2025-04-23 20:17:12,93538,1858147390145.412,0.0,93554.85714285714,38.17041986209628
2025-04-23 20:17:28,93524,1858147390145.412,-0.014967179114366846,93546.28571428571,38.54805288234359
2025-04-23 20:18:12,93524,1858147390145.412,0.0,93537.71428571429,37.209573781756234
2025-04-23 20:18:28,93524,1858147390145.412,0.0,93533.85714285714,36.04256742706206
2025-04-23 20:19:13,93530,1856939713831.621,0.0064154655489589985,93530.85714285714,32.96896087261657
2025-04-23 20:19:29,93530,1856939713831.621,0.0,93529.71428571429,28.054708459267562
2025-04-23 20:20:13,93530,1856939713831.621,0.0,93528.57142857143,25.778913495727245
2025-04-23 20:20:29,93541,1856939713831.621,0.011760932321180917,93529.0,22.030714491821737
2025-04-23 20:21:13,93541,1856939713831.621,0.0,93531.42857142857,19.167929566787922
2025-04-23 20:21:29,93541,1856939713831.621,0.0,93533.85714285714,15.226855976365375
2025-04-23 20:22:14,93561,1857410902950.284,0.021380998706455046,93539.14285714286,10.920927924608954
2025-04-23 20:22:29,93561,1857410902950.284,0.0,93543.57142857143,12.05266222601878
2025-04-23 20:23:14,93561,1857410902950.284,0.0,93548.0,13.050451554720603
2025-04-23 20:23:30,93586,1857410902950.284,0.02672053526575624,93556.0,17.844567002210738
2025-04-23 20:24:14,93586,1857410902950.284,0.0,93562.42857142857,21.085540070575362
2025-04-23 20:24:30,93586,1857410902950.284,0.0,93568.85714285714,23.427090546979446
2025-04-23 20:25:14,93568,1857845638911.334,-0.019233646058169906,93572.71428571429,22.902484790772085
2025-04-23 20:25:30,93568,1857845638911.334,0.0,93573.71428571429,21.949509161906732
2025-04-23 20:26:15,93509,1857845638911.334,-0.06305574555403037,93566.28571428571,23.69890493895847
2025-04-23 20:26:30,93509,1857845638911.334,0.0,93558.85714285714,25.7067713901569
2025-04-23 20:27:15,93509,1857845638911.334,0.0,93547.85714285714,27.492509803686936
2025-04-23 20:27:31,93476,1857845638911.334,-0.03529072067929295,93532.14285714286,33.28849365158425
2025-04-23 20:28:15,93476,1857845638911.334,0.0,93516.42857142857,38.00350861084228
2025-04-23 20:28:31,93476,1857845638911.334,0.0,93503.28571428571,41.71536202215083
2025-04-23 20:29:16,93440,1855378110829.044,-0.03851255937352693,93485.0,48.783584281043986
2025-04-23 20:29:31,93440,1855378110829.044,0.0,93475.14285714286,53.34229091506545
2025-04-23 20:30:16,93440,1855378110829.044,0.0,93465.28571428571,56.316283698333244
2025-04-23 20:30:32,93419,1855378110829.044,-0.02247431506848807,93452.42857142857,59.91168103030234
2025-04-23 20:31:16,93419,1855378110829.044,0.0,93444.28571428571,59.472042251722364
2025-04-23 20:31:32,93419,1855378110829.044,0.0,93436.14285714286,56.734721040075435
2025-04-23 20:32:16,93390,1855378110829.044,-0.031042935591263365,93423.85714285714,53.96939167863276
2025-04-23 20:32:32,93390,1855378110829.044,0.0,93416.71428571429,50.463093539635864
2025-04-23 20:33:17,93392,1854154927332.083,0.0021415569118721223,93409.85714285714,43.15829115365945
2025-04-23 20:33:33,93392,1854154927332.083,0.0,93403.0,41.68738532582491
2025-04-23 20:34:17,93392,1854154927332.083,0.0,93399.14285714286,38.5054108760327
2025-04-23 20:34:33,93394,1854154927332.083,0.002141511050202105,93395.57142857143,32.990619158270874
2025-04-23 20:35:17,93394,1854154927332.083,0.0,93392.0,30.39078807903595
2025-04-23 20:35:33,93394,1854154927332.083,0.0,93392.57142857143,26.358697851858835
2025-04-23 20:36:17,93417,1854154927332.083,0.024626849690556618,93396.42857142857,19.83935482984342
2025-04-23 20:36:34,93417,1854154927332.083,0.0,93400.0,18.065225739434545
2025-04-23 20:37:18,93443,1855257665259.05,0.0278321932838832,93407.28571428571,18.46566956395884
2025-04-23 20:37:34,93443,1855257665259.05,0.0,93414.57142857143,18.85533902076941
2025-04-23 20:38:18,93443,1855257665259.05,0.0,93421.57142857143,20.803388004009143
2025-04-23 20:38:34,93455,1855257665259.05,0.01284205344433964,93430.28571428571,23.858711098938603
2025-04-23 20:39:18,93455,1855257665259.05,0.0,93439.0,26.331585235550424
2025-04-23 20:39:34,93455,1855257665259.05,0.0,93444.42857142857,27.414281993293763
2025-04-23 20:40:18,93481,1855257665259.05,0.027820876357598223,93453.57142857143,30.568112860870933
2025-04-23 20:40:35,93481,1855257665259.05,0.0,93459.0,32.39885359625484
2025-04-23 20:41:19,93493,1856248180138.6003,0.012836833153251348,93466.14285714286,34.28841259320012
2025-04-23 20:41:35,93493,1856248180138.6003,0.0,93473.28571428571,34.70666191121034
2025-04-23 20:42:19,93493,1856248180138.6003,0.0,93478.71428571429,33.95136577757027
2025-04-23 20:42:35,93501,1856248180138.6003,0.008556790347946652,93485.28571428571,32.44731994319862
2025-04-23 20:43:19,93501,1856248180138.6003,0.0,93491.85714285714,29.050366772076284
2025-04-23 20:43:36,93562,1856248180138.6003,0.06523994395781774,93503.42857142857,35.451778114755186
2025-04-23 20:44:19,93562,1856248180138.6003,0.0,93515.0,38.33399585440624
2025-04-23 20:44:36,93562,1856248180138.6003,0.0,93524.85714285714,41.41773257313741
2025-04-23 20:45:20,93571,1857857570949.2249,0.009619289882634163,93536.0,43.72293720883338
2025-04-23 20:45:36,93571,1857857570949.2249,0.0,93547.14285714286,44.18058181596502
2025-04-23 20:46:20,93571,1857857570949.2249,0.0,93557.14285714286,44.193082846786254
2025-04-23 20:46:36,93582,1857857570949.2249,0.01175577903409497,93568.71428571429,43.66997443028716
2025-04-23 20:47:20,93582,1857857570949.2249,0.0,93571.57142857143,41.32184940405394
2025-04-23 20:47:37,93591,1857857570949.2249,0.00961723408348103,93575.71428571429,41.054783377481904
2025-04-23 20:48:21,93591,1857857570949.2249,0.0,93579.85714285714,39.34789883760622
2025-04-23 20:48:37,93591,1857857570949.2249,0.0,93582.71428571429,37.58887880213637
2025-04-23 20:49:21,93620,1857857570949.2249,0.030985885394962942,93589.71428571429,36.93971923582325
2025-04-23 20:49:37,93620,1857857570949.2249,0.0,93596.71428571429,34.09622238652783
