timestamp,price_usd,market_cap_usd,price_change_pct
2025-04-23 22:13:04,93470,1855882607862.3154,9e-05
2025-04-23 22:13:46,93470,1855882607862.3154,9e-05
2025-04-23 22:14:04,93470,1855882607862.3154,0.0
2025-04-23 22:14:46,93493,1855882607862.3154,0.00025
2025-04-23 22:15:04,93493,1855882607862.3154,0.00025
2025-04-23 22:15:47,93510,1855882607862.3154,0.00018
2025-04-23 22:16:05,93510,1855882607862.3154,0.00018
2025-04-23 22:16:47,93510,1855882607862.3154,0.0
2025-04-23 22:17:05,93539,1855882607862.3154,0.00031
2025-04-23 22:17:47,93539,1855882607862.3154,0.00031
2025-04-23 22:18:05,93539,1855882607862.3154,0.0
2025-04-23 22:18:47,93616,1857394305126.7544,0.00082
2025-04-23 22:19:05,93616,1857394305126.7544,0.00082
2025-04-23 22:19:48,93605,1857394305126.7544,-0.00012
2025-04-23 22:20:06,93605,1857394305126.7544,-0.00012
2025-04-23 22:20:48,93605,1857394305126.7544,0.0
2025-04-23 22:21:06,93561,1857675386387.8428,-0.00047
2025-04-23 22:21:48,93561,1857675386387.8428,-0.00047
2025-04-23 22:22:06,93561,1857675386387.8428,0.0
2025-04-23 22:22:49,93564,1857675386387.8428,3e-05
2025-04-23 22:23:07,93564,1857675386387.8428,3e-05
2025-04-23 22:23:49,93564,1857675386387.8428,0.0
2025-04-23 22:24:07,93532,1857675386387.8428,-0.00034
2025-04-23 22:24:49,93532,1857675386387.8428,-0.00034
2025-04-23 22:25:07,93532,1857675386387.8428,0.0
2025-04-23 22:25:50,93488,1856541770113.3337,-0.00047
2025-04-23 22:26:07,93488,1856541770113.3337,-0.00047
2025-04-23 22:26:50,93488,1856541770113.3337,0.0
2025-04-23 22:27:08,93463,1856541770113.3337,-0.00027
2025-04-23 22:27:50,93463,1856541770113.3337,-0.00027
2025-04-23 22:28:08,93463,1856541770113.3337,0.0
2025-04-23 22:28:51,93489,1856260227641.4548,0.00028
2025-04-23 22:29:08,93489,1856260227641.4548,0.00028
2025-04-23 22:29:51,93489,1856260227641.4548,0.0
2025-04-23 22:30:09,93495,1856260227641.4548,6e-05
2025-04-23 22:30:51,93495,1856260227641.4548,6e-05
2025-04-23 22:31:09,93495,1856260227641.4548,0.0
2025-04-23 22:31:51,93499,1856260227641.4548,4e-05
2025-04-23 22:32:09,93499,1856260227641.4548,4e-05
2025-04-23 22:32:52,93515,1856260227641.4548,0.00017
2025-04-23 22:33:11,93515,1856260227641.4548,0.00017
2025-04-23 22:33:52,93515,1856260227641.4548,0.0
2025-04-23 22:34:11,93515,1856769729693.2546,0.0
2025-04-23 22:34:52,93515,1856769729693.2546,0.0
2025-04-23 22:35:11,93515,1856769729693.2546,0.0
2025-04-23 22:35:53,93514,1856769729693.2546,-1e-05
2025-04-23 22:36:12,93514,1856769729693.2546,-1e-05
2025-04-23 22:36:53,93514,1856769729693.2546,0.0
2025-04-23 22:37:12,93504,1856549463433.2996,-0.00011
2025-04-23 22:37:53,93504,1856549463433.2996,-0.00011
2025-04-23 22:38:12,93504,1856549463433.2996,0.0
2025-04-23 22:38:54,93466,1856549463433.2996,-0.00041
2025-04-23 22:39:13,93466,1856549463433.2996,-0.00041
2025-04-23 22:39:54,93466,1856549463433.2996,0.0
2025-04-23 22:40:13,93469,1855805641860.0908,3e-05
2025-04-23 22:40:54,93469,1855805641860.0908,3e-05
2025-04-23 22:41:13,93469,1855805641860.0908,0.0
2025-04-23 22:41:54,93462,1855805641860.0908,-7e-05
2025-04-23 22:42:14,93462,1855805641860.0908,-7e-05
2025-04-23 22:42:55,93439,1855805641860.0908,-0.00025
2025-04-23 22:43:14,93439,1855805641860.0908,-0.00025
2025-04-23 22:43:55,93439,1855805641860.0908,0.0
2025-04-23 22:44:14,93433,1855138844869.418,-6e-05
2025-04-23 22:44:55,93433,1855138844869.418,-6e-05
2025-04-23 22:45:15,93385,1855138844869.418,-0.00051
2025-04-23 22:45:56,93385,1855138844869.418,-0.00051
2025-04-23 22:46:15,93385,1855138844869.418,0.0
2025-04-23 22:46:56,93358,1855138844869.418,-0.00029
2025-04-23 22:47:15,93358,1855138844869.418,-0.00029
2025-04-23 22:47:56,93358,1855138844869.418,0.0
2025-04-23 22:48:15,93357,1853638985356.5222,-1e-05
2025-04-23 22:48:56,93357,1853638985356.5222,-1e-05
2025-04-23 22:49:16,93359,1853638985356.5222,2e-05
2025-04-23 22:49:57,93359,1853638985356.5222,2e-05
2025-04-23 22:50:16,93359,1853638985356.5222,0.0
2025-04-23 22:50:57,93281,1853175397574.3767,-0.00084
2025-04-23 22:51:16,93281,1853175397574.3767,-0.00084
2025-04-23 22:51:58,93267,1853175397574.3767,-0.00015
2025-04-23 22:52:17,93267,1853175397574.3767,-0.00015
2025-04-23 22:52:58,93267,1853175397574.3767,0.0
2025-04-23 22:53:17,93243,1851466084394.3098,-0.00026
2025-04-23 22:53:58,93243,1851466084394.3098,-0.00026
2025-04-23 22:54:17,93243,1851466084394.3098,0.0
2025-04-23 22:54:58,93239,1851466084394.3098,-4e-05
2025-04-23 22:55:17,93239,1851466084394.3098,-4e-05
2025-04-23 22:55:59,93230,1851466084394.3098,-0.0001
2025-04-23 22:56:18,93230,1851466084394.3098,-0.0001
2025-04-23 22:56:59,93230,1851466084394.3098,0.0
2025-04-23 22:57:18,93228,1851108767288.495,-2e-05
2025-04-23 22:57:59,93228,1851108767288.495,-2e-05
2025-04-23 22:58:18,93228,1851108767288.495,0.0
2025-04-23 22:58:59,93185,1851108767288.495,-0.00046
2025-04-23 22:59:19,93185,1851108767288.495,-0.00046
2025-04-23 23:00:00,93176,1850217369170.2444,-0.0001
2025-04-23 23:00:19,93176,1850217369170.2444,-0.0001
2025-04-23 23:01:00,93176,1850217369170.2444,0.0
2025-04-23 23:01:19,93173,1850217369170.2444,-3e-05
2025-04-23 23:02:00,93173,1850217369170.2444,-3e-05
2025-04-23 23:02:20,93173,1850217369170.2444,0.0
2025-04-23 23:03:01,93193,1850217369170.2444,0.00021
2025-04-23 23:03:20,93193,1850217369170.2444,0.00021
2025-04-23 23:04:01,93193,1850217369170.2444,0.0
2025-04-23 23:04:20,93198,1850377776661.0752,5e-05
2025-04-23 23:05:01,93198,1850377776661.0752,5e-05
2025-04-23 23:05:21,93178,1850377776661.0752,-0.00021
2025-04-23 23:06:02,93178,1850377776661.0752,-0.00021
2025-04-23 23:06:21,93178,1850377776661.0752,0.0
2025-04-23 23:07:02,93178,1850050714547.6091,0.0
2025-04-23 23:07:22,93178,1850050714547.6091,0.0
2025-04-23 23:08:02,93178,1850050714547.6091,0.0
2025-04-23 23:08:22,93177,1850050714547.6091,-1e-05
2025-04-23 23:09:02,93177,1850050714547.6091,-1e-05
2025-04-23 23:09:22,93177,1850050714547.6091,0.0
2025-04-23 23:10:03,93240,1850050714547.6091,0.00068
2025-04-23 23:10:22,93240,1850050714547.6091,0.00068
2025-04-23 23:11:03,93240,1850050714547.6091,0.0
2025-04-23 23:11:23,93259,1851312777856.3499,0.0002
2025-04-23 23:12:03,93259,1851312777856.3499,0.0002
2025-04-23 23:12:23,93259,1851312777856.3499,0.0
2025-04-23 23:13:04,93243,1851312777856.3499,-0.00017
2025-04-23 23:13:23,93243,1851312777856.3499,-0.00017
2025-04-23 23:14:04,93243,1851312777856.3499,0.0
2025-04-23 23:14:24,93243,1851374854609.625,0.0
2025-04-23 23:15:04,93243,1851374854609.625,0.0
2025-04-23 23:15:24,93243,1851374854609.625,0.0
2025-04-23 23:16:05,93237,1851374854609.625,-6e-05
2025-04-23 23:16:24,93237,1851374854609.625,-6e-05
2025-04-23 23:17:25,93216,1850988447639.4722,-0.00023
2025-04-23 23:18:25,93216,1850988447639.4722,0.0
2025-04-23 23:19:26,93210,1850988447639.4722,-6e-05
2025-04-23 23:20:26,93210,1850988447639.4722,0.0
2025-04-23 23:21:26,93202,1850988447639.4722,-9e-05
2025-04-23 23:22:26,93202,1850988447639.4722,0.0
2025-04-23 23:23:27,93237,1850564766014.784,0.00038
2025-04-23 23:24:27,93237,1850564766014.784,0.0
2025-04-23 23:25:28,93238,1850564766014.784,1e-05
