ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,moving_avg_price,volatility_15m
2025-04-23 22:26:07,121935.16648505985,93470.22580569523,93565.5185147852,121935.16648505985,121935.16648505985,-28418.500532845042,-28418.500532845042,-28418.500532845042,-28418.500532845042,-28418.500532845042,-28418.500532845042,0.0,0.0,0.0,93516.6659522148,93524.26337690112,10.630047205152978
2025-04-23 22:26:50,121934.88345527323,93464.96560230768,93566.15644287107,121934.88345527323,121934.88345527323,-28422.343850657424,-28422.343850657424,-28422.343850657424,-28422.343850657424,-28422.343850657424,-28422.343850657424,0.0,0.0,0.0,93512.5396046158,93521.41836478119,10.981788495858156
2025-04-23 22:27:08,121934.76497768813,93463.33722216146,93559.11687508425,121934.76497768813,121934.76497768813,-28423.991715589284,-28423.991715589284,-28423.991715589284,-28423.991715589284,-28423.991715589284,-28423.991715589284,0.0,0.0,0.0,93510.77326209884,93518.81584380638,11.266510596275126
2025-04-23 22:27:50,121934.48852998954,93456.85516682474,93555.08446791483,121934.48852998954,121934.48852998954,-28427.92467006232,-28427.92467006232,-28427.92467006232,-28427.92467006232,-28427.92467006232,-28427.92467006232,0.0,0.0,0.0,93506.56385992722,93515.83001135083,11.610851220461367
2025-04-23 22:28:08,121934.37005240444,93454.04368847054,93552.36364515356,121934.37005240444,121934.37005240444,-28429.647361774718,-28429.647361774718,-28429.647361774718,-28429.647361774718,-28429.647361774718,-28429.647361774718,0.0,0.0,0.0,93504.72269062971,93513.1036150182,11.883357168016136
2025-04-23 22:28:51,121934.08702261782,93449.97916238611,93548.52532744879,121934.08702261782,121934.08702261782,-28433.851072329166,-28433.851072329166,-28433.851072329166,-28433.851072329166,-28433.851072329166,-28433.851072329166,0.0,0.0,0.0,93500.23595028865,93509.96598103955,12.22605950554381
2025-04-23 22:29:08,121933.97512712078,93448.2926946582,93549.84509917551,121933.97512712078,121933.97512712078,-28435.546833530625,-28435.546833530625,-28435.546833530625,-28435.546833530625,-28435.546833530625,-28435.546833530625,0.0,0.0,0.0,93498.42829359016,93507.13280190932,12.483978953181818
2025-04-23 22:29:51,121933.69209733415,93444.32496799564,93537.24228862974,121933.69209733415,121933.69209733415,-28439.919792437053,-28439.919792437053,-28439.919792437053,-28439.919792437053,-28439.919792437053,-28439.919792437053,0.0,0.0,0.0,93493.7723048971,93503.86228086392,12.810110357704865
2025-04-23 22:30:09,121933.57361974903,93443.21328098357,93540.40290405069,121933.57361974903,121933.57361974903,-28441.785330540286,-28441.785330540286,-28441.785330540286,-28441.785330540286,-28441.785330540286,-28441.785330540286,0.0,0.0,0.0,93491.78828920875,93500.89780723435,13.074772473105412
2025-04-23 22:30:51,121933.29717205047,93440.34163460086,93537.97063006053,121933.29717205047,121933.29717205047,-28446.216649790542,-28446.216649790542,-28446.216649790542,-28446.216649790542,-28446.216649790542,-28446.216649790542,0.0,0.0,0.0,93487.08052225993,93497.5131301145,13.392607129717677
2025-04-23 22:31:09,121933.17869446537,93437.29110464922,93535.06285238653,121933.17869446537,121933.17869446537,-28448.14874781091,-28448.14874781091,-28448.14874781091,-28448.14874781091,-28448.14874781091,-28448.14874781091,0.0,0.0,0.0,93485.02994665447,93494.43685678982,13.642814932816886
2025-04-23 22:31:51,121932.9022467668,93430.47746039332,93531.40673452934,121932.9022467668,121932.9022467668,-28452.731885323392,-28452.731885323392,-28452.731885323392,-28452.731885323392,-28452.731885323392,-28452.731885323392,0.0,0.0,0.0,93480.17036144341,93490.92938119177,13.943615317216265
2025-04-23 22:32:09,121932.7837691817,93427.75810168331,93526.95778663587,121932.7837691817,121932.7837691817,-28454.72751929288,-28454.72751929288,-28454.72751929288,-28454.72751929288,-28454.72751929288,-28454.72751929288,0.0,0.0,0.0,93478.05624988882,93487.76085256322,14.17888895479442
2025-04-23 22:32:52,121932.50073939507,93424.12350740806,93521.43045179512,121932.50073939507,121932.50073939507,-28459.56902057314,-28459.56902057314,-28459.56902057314,-28459.56902057314,-28459.56902057314,-28459.56902057314,0.0,0.0,0.0,93472.93171882193,93484.1184847392,14.476414799414398
2025-04-23 22:33:11,121932.37567972191,93423.56069855063,93517.37261884895,121932.37567972191,121932.37567972191,-28461.740801941774,-28461.740801941774,-28461.740801941774,-28461.740801941774,-28461.740801941774,-28461.740801941774,0.0,0.0,0.0,93470.63487778013,93480.81313800822,14.732499803727132
2025-04-23 22:33:52,121932.10581411139,93416.70117936881,93515.93818616564,121932.10581411139,121932.10581411139,-28466.493026435415,-28466.493026435415,-28466.493026435415,-28466.493026435415,-28466.493026435415,-28466.493026435415,0.0,0.0,0.0,93465.61278767597,93477.07378064639,15.006790248322957
2025-04-23 22:34:11,121931.98075443825,93416.47252537102,93510.52291249073,121931.98075443825,121931.98075443825,-28468.724962753913,-28468.724962753913,-28468.724962753913,-28468.724962753913,-28468.724962753913,-28468.724962753913,0.0,0.0,0.0,93463.25579168434,93473.67024770702,15.243156545571422
2025-04-23 22:34:52,121931.71088882773,93406.1545777812,93509.16923370778,121931.71088882773,121931.71088882773,-28473.60309414256,-28473.60309414256,-28473.60309414256,-28473.60309414256,-28473.60309414256,-28473.60309414256,0.0,0.0,0.0,93458.10779468517,93469.82422599712,15.506042124796753
2025-04-23 22:35:11,121931.58582915456,93405.94415178307,93505.43547110778,121931.58582915456,121931.58582915456,-28475.891535569204,-28475.891535569204,-28475.891535569204,-28475.891535569204,-28475.891535569204,-28475.891535569204,0.0,0.0,0.0,93455.69429358536,93466.32764487455,15.7235455696457
2025-04-23 22:35:53,121931.30938145598,93404.05471195612,93498.48336692493,121931.30938145598,121931.30938145598,-28481.01035949443,-28481.01035949443,-28481.01035949443,-28481.01035949443,-28481.01035949443,-28481.01035949443,0.0,0.0,0.0,93450.29902196155,93462.3623265992,15.979366360228529
2025-04-23 22:36:12,121931.18432178284,93394.92631955369,93497.18538968058,121931.18432178284,121931.18432178284,-28483.35235603402,-28483.35235603402,-28483.35235603402,-28483.35235603402,-28483.35235603402,-28483.35235603402,0.0,0.0,0.0,93447.83196574882,93458.77664758878,16.202481736063437
2025-04-23 22:36:53,121930.91445617232,93391.8282506395,93492.37018145576,121930.91445617232,121930.91445617232,-28488.459630245532,-28488.459630245532,-28488.459630245532,-28488.459630245532,-28488.459630245532,-28488.459630245532,0.0,0.0,0.0,93442.45482592679,93454.75092589542,16.43253997427987
2025-04-23 22:37:12,121930.78939649917,93388.41364799379,93485.7532914979,121930.78939649917,121930.78939649917,-28490.85031935606,-28490.85031935606,-28490.85031935606,-28490.85031935606,-28490.85031935606,-28490.85031935606,0.0,0.0,0.0,93439.9390771431,93451.08325296217,16.63362336709109
2025-04-23 22:37:53,121930.51953088866,93382.29029800046,93485.62073534989,121930.51953088866,121930.51953088866,-28496.05825991092,-28496.05825991092,-28496.05825991092,-28496.05825991092,-28496.05825991092,-28496.05825991092,0.0,0.0,0.0,93434.46127097774,93446.96975000408,16.851332604836127
2025-04-23 22:38:12,121930.39447121549,93381.16533711176,93487.97271190885,121930.39447121549,121930.39447121549,-28498.493528298623,-28498.493528298623,-28498.493528298623,-28498.493528298623,-28498.493528298623,-28498.493528298623,0.0,0.0,0.0,93431.90094291687,93443.22591403718,17.031399014605064
2025-04-23 22:38:54,121930.11802351692,93377.28974064975,93474.42651322889,121930.11802351692,121930.11802351692,-28503.92309145854,-28503.92309145854,-28503.92309145854,-28503.92309145854,-28503.92309145854,-28503.92309145854,0.0,0.0,0.0,93426.19493205838,93439.01171953333,17.240296908454606
2025-04-23 22:39:13,121929.99296384376,93376.38736838652,93471.18211862206,121929.99296384376,121929.99296384376,-28506.39930653977,-28506.39930653977,-28506.39930653977,-28506.39930653977,-28506.39930653977,-28506.39930653977,0.0,0.0,0.0,93423.593657304,93435.19666743939,17.411768869918053
2025-04-23 22:39:54,121929.72309823325,93370.23150841593,93463.90057420611,121929.72309823325,121929.72309823325,-28511.782421258467,-28511.782421258467,-28511.782421258467,-28511.782421258467,-28511.782421258467,-28511.782421258467,0.0,0.0,0.0,93417.94067697479,93430.9264833288,17.59062248436607
2025-04-23 22:40:13,121929.59803856009,93365.75186048585,93466.70781903915,121929.59803856009,121929.59803856009,-28514.294445443287,-28514.294445443287,-28514.294445443287,-28514.294445443287,-28514.294445443287,-28514.294445443287,0.0,0.0,0.0,93415.3035931168,93427.04773578452,17.750188069248203
2025-04-23 22:40:54,121929.32817294958,93358.84754357618,93456.12981508607,121929.32817294958,121929.32817294958,-28519.749927905545,-28519.749927905545,-28519.749927905545,-28519.749927905545,-28519.749927905545,-28519.749927905545,0.0,0.0,0.0,93409.57824504403,93422.71047405609,17.931063011765268
2025-04-23 22:41:13,121929.20311327641,93358.5232933686,93455.76313046498,121929.20311327641,121929.20311327641,-28522.293179313827,-28522.293179313827,-28522.293179313827,-28522.293179313827,-28522.293179313827,-28522.293179313827,0.0,0.0,0.0,93406.90993396258,93418.7745687682,18.069231590043575
2025-04-23 22:41:54,121928.93324766592,93353.23176968838,93451.68178154613,121928.93324766592,121928.93324766592,-28527.810959960418,-28527.810959960418,-28527.810959960418,-28527.810959960418,-28527.810959960418,-28527.810959960418,0.0,0.0,0.0,93401.1222877055,93414.37761802373,18.225158790146235
2025-04-23 22:42:14,121928.8016059047,93344.0047781418,93449.5794749339,121928.8016059047,121928.8016059047,-28530.51614689174,-28530.51614689174,-28530.51614689174,-28530.51614689174,-28530.51614689174,-28530.51614689174,0.0,0.0,0.0,93398.28545901296,93410.39055044581,18.357101936005265
2025-04-23 22:42:55,121928.53174029417,93348.86810564109,93443.48107592585,121928.53174029417,121928.53174029417,-28536.08658615806,-28536.08658615806,-28536.08658615806,-28536.08658615806,-28536.08658615806,-28536.08658615806,0.0,0.0,0.0,93392.4451541361,93405.94076427896,18.50156802971864
2025-04-23 22:43:14,121928.406680621,93339.69310856772,93438.57134095412,121928.406680621,121928.406680621,-28538.678207041216,-28538.678207041216,-28538.678207041216,-28538.678207041216,-28538.678207041216,-28538.678207041216,0.0,0.0,0.0,93389.72847357979,93401.91044950826,18.622297989692445
2025-04-23 22:43:55,121928.13681501051,93336.68041944558,93431.01293362067,121928.13681501051,121928.13681501051,-28544.289584463782,-28544.289584463782,-28544.289584463782,-28544.289584463782,-28544.289584463782,-28544.289584463782,0.0,0.0,0.0,93383.84723054673,93397.41668342681,18.75442561506115
2025-04-23 22:44:14,121928.01175533734,93329.13086185898,93429.76589490852,121928.01175533734,121928.01175533734,-28546.897625750913,-28546.897625750913,-28546.897625750913,-28546.897625750913,-28546.897625750913,-28546.897625750913,0.0,0.0,0.0,93381.11412958644,93393.35038121858,18.851800212925873
2025-04-23 22:44:55,121927.74188972685,93323.80073910813,93421.33180129543,121927.74188972685,121927.74188972685,-28552.538829747933,-28552.538829747933,-28552.538829747933,-28552.538829747933,-28552.538829747933,-28552.538829747933,0.0,0.0,0.0,93375.20305997891,93388.82082779235,18.956669403469295
2025-04-23 22:45:15,121927.61024796563,93324.31457492588,93420.61818212544,121927.61024796563,121927.61024796563,-28555.295984136013,-28555.295984136013,-28555.295984136013,-28555.295984136013,-28555.295984136013,-28555.295984136013,0.0,0.0,0.0,93372.31426382961,93384.70539581007,19.04605239464019
2025-04-23 22:45:56,121927.3403823551,93319.90734790267,93414.6559322331,121927.3403823551,121927.3403823551,-28560.95575552997,-28560.95575552997,-28560.95575552997,-28560.95575552997,-28560.95575552997,-28560.95575552997,0.0,0.0,0.0,93366.38462682514,93380.14813406895,19.13727127264109
2025-04-23 22:46:15,121927.21532268194,93316.1239918636,93410.1780142648,121927.21532268194,121927.21532268194,-28563.580824864533,-28563.580824864533,-28563.580824864533,-28563.580824864533,-28563.580824864533,-28563.580824864533,0.0,0.0,0.0,93363.6344978174,93376.03232602343,19.214401811503887
2025-04-23 22:46:56,121926.94545707144,93308.77578091121,93413.10019847743,121926.94545707144,121926.94545707144,-28569.24694123043,-28569.24694123043,-28569.24694123043,-28569.24694123043,-28569.24694123043,-28569.24694123043,0.0,0.0,0.0,93357.69851584101,93371.45661777502,19.292084191857136
2025-04-23 22:47:15,121926.82039739827,93303.85856054464,93402.8924036537,121926.82039739827,121926.82039739827,-28571.872152543703,-28571.872152543703,-28571.872152543703,-28571.872152543703,-28571.872152543703,-28571.872152543703,0.0,0.0,0.0,93354.94824485458,93367.32819124758,19.344055472766755
2025-04-23 22:47:56,121926.55053178775,93298.96067565236,93400.33223778021,121926.55053178775,121926.55053178775,-28577.53243276935,-28577.53243276935,-28577.53243276935,-28577.53243276935,-28577.53243276935,-28577.53243276935,0.0,0.0,0.0,93349.0180990184,93362.74304402356,19.39233198229229
2025-04-23 22:48:15,121926.4254721146,93298.38787499406,93397.39909790868,121926.4254721146,121926.4254721146,-28580.152063163598,-28580.152063163598,-28580.152063163598,-28580.152063163598,-28580.152063163598,-28580.152063163598,0.0,0.0,0.0,93346.273408951,93358.61023673389,19.418622307483446
2025-04-23 22:48:56,121926.15560650408,93291.55811432902,93389.14070838342,121926.15560650408,121926.15560650408,-28585.79398323981,-28585.79398323981,-28585.79398323981,-28585.79398323981,-28585.79398323981,-28585.79398323981,0.0,0.0,0.0,93340.36162326427,93354.04557379599,19.43683500657672
2025-04-23 22:49:16,121926.02396474287,93290.2753451139,93387.8228008767,121926.02396474287,121926.02396474287,-28588.53928269693,-28588.53928269693,-28588.53928269693,-28588.53928269693,-28588.53928269693,-28588.53928269693,0.0,0.0,0.0,93337.48468204594,93349.91701025609,19.45254419011027
2025-04-23 22:49:57,121925.75409913236,93282.30247502001,93379.31786604945,121925.75409913236,121925.75409913236,-28594.14932708237,-28594.14932708237,-28594.14932708237,-28594.14932708237,-28594.14932708237,-28594.14932708237,0.0,0.0,0.0,93331.60477204999,93345.34133514646,19.47251989935905
2025-04-23 22:50:16,121925.62903945919,93280.12381886142,93377.06081321479,121925.62903945919,121925.62903945919,-28596.739615579292,-28596.739615579292,-28596.739615579292,-28596.739615579292,-28596.739615579292,-28596.739615579292,0.0,0.0,0.0,93328.8894238799,93341.22575058058,19.476771510044696
2025-04-23 22:50:57,121925.35917384869,93275.02233732573,93372.9669713223,121925.35917384869,121925.35917384869,-28602.304953257637,-28602.304953257637,-28602.304953257637,-28602.304953257637,-28602.304953257637,-28602.304953257637,0.0,0.0,0.0,93323.05422059105,93336.66946140009,19.465320064151907
2025-04-23 22:51:16,121925.23411417553,93268.07269739556,93364.64652735193,121925.23411417553,121925.23411417553,-28604.871395781633,-28604.871395781633,-28604.871395781633,-28604.871395781633,-28604.871395781633,-28604.871395781633,0.0,0.0,0.0,93320.3627183939,93332.57583559658,19.442226812404318
2025-04-23 22:51:58,121924.95766647696,93264.75843135429,93362.36025200845,121924.95766647696,121924.95766647696,-28610.512170362705,-28610.512170362705,-28610.512170362705,-28610.512170362705,-28610.512170362705,-28610.512170362705,0.0,0.0,0.0,93314.44549611425,93328.0289909056,19.414689523032717
2025-04-23 22:52:17,121924.83260680379,93260.63139075706,93361.57035265354,121924.83260680379,121924.83260680379,-28613.047821053213,-28613.047821053213,-28613.047821053213,-28613.047821053213,-28613.047821053213,-28613.047821053213,0.0,0.0,0.0,93311.78478575057,93323.94658554651,19.376693528514874
2025-04-23 22:52:58,121924.5627411933,93257.43239601306,93359.82999570899,121924.5627411933,121924.5627411933,-28618.48125527121,-28618.48125527121,-28618.48125527121,-28618.48125527121,-28618.48125527121,-28618.48125527121,0.0,0.0,0.0,93306.08148592208,93319.46041467167,19.33065418360926
2025-04-23 22:53:17,121924.43768152012,93252.26011750508,93349.39899759897,121924.43768152012,121924.43768152012,-28620.980015394714,-28620.980015394714,-28620.980015394714,-28620.980015394714,-28620.980015394714,-28620.980015394714,0.0,0.0,0.0,93303.45766612541,93315.4393995396,19.280145462210715
2025-04-23 22:53:58,121924.1678159096,93249.14410549126,93345.68636212879,121924.1678159096,121924.1678159096,-28626.32662492592,-28626.32662492592,-28626.32662492592,-28626.32662492592,-28626.32662492592,-28626.32662492592,0.0,0.0,0.0,93297.84119098369,93311.00393769729,19.20093193276237
2025-04-23 22:54:17,121924.04275623646,93247.95162285295,93343.11579481236,121924.04275623646,121924.04275623646,-28628.78177000111,-28628.78177000111,-28628.78177000111,-28628.78177000111,-28628.78177000111,-28628.78177000111,0.0,0.0,0.0,93295.26098623536,93307.03347564647,19.121661426445765
2025-04-23 22:54:58,121923.77289062594,93241.3177260779,93340.34216146925,121923.77289062594,121923.77289062594,-28634.026881256777,-28634.026881256777,-28634.026881256777,-28634.026881256777,-28634.026881256777,-28634.026881256777,0.0,0.0,0.0,93289.74600936916,93302.6596600715,19.00865230984977
2025-04-23 22:55:17,121923.64783095277,93235.27480321666,93337.79720901235,121923.64783095277,121923.64783095277,-28636.43152724083,-28636.43152724083,-28636.43152724083,-28636.43152724083,-28636.43152724083,-28636.43152724083,0.0,0.0,0.0,93287.21630371195,93298.76977544262,18.900085872337932
2025-04-23 22:55:59,121923.3713832542,93228.69621724774,93327.45659678087,121923.3713832542,121923.3713832542,-28641.68411299999,-28641.68411299999,-28641.68411299999,-28641.68411299999,-28641.68411299999,-28641.68411299999,0.0,0.0,0.0,93281.68727025422,93294.4701303717,18.767268003550587
2025-04-23 22:56:18,121923.24632358106,93229.06093078728,93330.21926291422,121923.24632358106,121923.24632358106,-28644.030192131508,-28644.030192131508,-28644.030192131508,-28644.030192131508,-28644.030192131508,-28644.030192131508,0.0,0.0,0.0,93279.21613144955,93290.6322225899,18.640749156176106
2025-04-23 22:56:59,121922.97645797054,93219.2065768766,93322.44444086475,121922.97645797054,121922.97645797054,-28649.024503133463,-28649.024503133463,-28649.024503133463,-28649.024503133463,-28649.024503133463,-28649.024503133463,0.0,0.0,0.0,93273.95195483707,93286.41712097729,18.487428116071133
2025-04-23 22:57:18,121922.85139829738,93221.13147658398,93319.5311388904,121922.85139829738,121922.85139829738,-28651.30569772071,-28651.30569772071,-28651.30569772071,-28651.30569772071,-28651.30569772071,-28651.30569772071,0.0,0.0,0.0,93271.54570057668,93282.66062234771,18.34677340011529
2025-04-23 22:57:59,121922.58153268688,93219.24901331453,93316.01070240614,121922.58153268688,121922.58153268688,-28656.152064521106,-28656.152064521106,-28656.152064521106,-28656.152064521106,-28656.152064521106,-28656.152064521106,0.0,0.0,0.0,93266.42946816576,93278.54183405206,18.158068747157714
2025-04-23 22:58:18,121922.45647301369,93212.68581449478,93312.02770258526,121922.45647301369,121922.45647301369,-28658.36098727516,-28658.36098727516,-28658.36098727516,-28658.36098727516,-28658.36098727516,-28658.36098727516,0.0,0.0,0.0,93264.09548573854,93274.87747353339,17.98686090056463
2025-04-23 22:58:59,121922.1866074032,93214.94660771666,93307.845217619,121922.1866074032,121922.1866074032,-28663.04329826831,-28663.04329826831,-28663.04329826831,-28663.04329826831,-28663.04329826831,-28663.04329826831,0.0,0.0,0.0,93259.14330913489,93270.86704573667,17.76208124610469
2025-04-23 22:59:19,121922.05496564198,93211.1871246449,93305.77498308367,121922.05496564198,121922.05496564198,-28665.28372217543,-28665.28372217543,-28665.28372217543,-28665.28372217543,-28665.28372217543,-28665.28372217543,0.0,0.0,0.0,93256.77124346654,93267.30761333845,17.590247941814184
2025-04-23 23:00:00,121921.78510003147,93200.16178990633,93298.97643041886,121921.78510003147,121921.78510003147,-28669.782355875726,-28669.782355875726,-28669.782355875726,-28669.782355875726,-28669.782355875726,-28669.782355875726,0.0,0.0,0.0,93252.00274415575,93263.41998658217,17.361073733710725
2025-04-23 23:00:19,121921.66004035831,93202.1378611053,93299.2866585513,121921.66004035831,121921.66004035831,-28671.82240334119,-28671.82240334119,-28671.82240334119,-28671.82240334119,-28671.82240334119,-28671.82240334119,0.0,0.0,0.0,93249.83763701713,93259.97508403647,17.158284300291943
2025-04-23 23:01:00,121921.3901747478,93193.16036710965,93295.4304847966,121921.3901747478,121921.3901747478,-28676.12340518663,-28676.12340518663,-28676.12340518663,-28676.12340518663,-28676.12340518663,-28676.12340518663,0.0,0.0,0.0,93245.26676956116,93256.22095103425,16.89257471606874
2025-04-23 23:01:19,121921.26511507462,93193.57865174822,93292.81966060861,121921.26511507462,121921.26511507462,-28678.067904587013,-28678.067904587013,-28678.067904587013,-28678.067904587013,-28678.067904587013,-28678.067904587013,0.0,0.0,0.0,93243.19721048762,93252.90205708022,16.658388349405943
2025-04-23 23:02:00,121920.99524946413,93190.95727081015,93288.31420857733,121920.99524946413,121920.99524946413,-28682.15408727887,-28682.15408727887,-28682.15408727887,-28682.15408727887,-28682.15408727887,-28682.15408727887,0.0,0.0,0.0,93238.84116218527,93249.29429657264,16.355529396258436
2025-04-23 23:02:20,121920.86360770291,93185.42315228962,93282.36497699698,121920.86360770291,121920.86360770291,-28684.0909387374,-28684.0909387374,-28684.0909387374,-28684.0909387374,-28684.0909387374,-28684.0909387374,0.0,0.0,0.0,93236.77266896551,93246.09849083413,16.1001585063816
2025-04-23 23:03:01,121920.59374209239,93183.632674621,93283.45180248759,121920.59374209239,121920.59374209239,-28687.940743221505,-28687.940743221505,-28687.940743221505,-28687.940743221505,-28687.940743221505,-28687.940743221505,0.0,0.0,0.0,93232.65299887088,93242.65302732047,15.768719011240844
2025-04-23 23:03:20,121920.46868241922,93178.88302303976,93282.79683671269,121920.46868241922,121920.46868241922,-28689.667920840937,-28689.667920840937,-28689.667920840937,-28689.667920840937,-28689.667920840937,-28689.667920840937,0.0,0.0,0.0,93230.80076157828,93239.62417266656,15.494466487372648
2025-04-23 23:04:01,121920.19881680873,93172.90993274574,93278.61351089415,121920.19881680873,121920.19881680873,-28693.267175513618,-28693.267175513618,-28693.267175513618,-28693.267175513618,-28693.267175513618,-28693.267175513618,0.0,0.0,0.0,93226.93164129512,93236.3518875634,15.141348523447402
2025-04-23 23:04:20,121920.07375713556,93175.86454287062,93275.77557005639,121920.07375713556,121920.07375713556,-28694.874037966067,-28694.874037966067,-28694.874037966067,-28694.874037966067,-28694.874037966067,-28694.874037966067,0.0,0.0,0.0,93225.1997191695,93233.48516607888,14.8350844715732
2025-04-23 23:05:01,121919.80389152507,93168.98833461649,93269.91302366201,121919.80389152507,121919.80389152507,-28698.2044958716,-28698.2044958716,-28698.2044958716,-28698.2044958716,-28698.2044958716,-28698.2044958716,0.0,0.0,0.0,93221.59939565347,93230.39976395972,14.443987606272438
2025-04-23 23:05:21,121919.67224976384,93171.1323283462,93273.97677286419,121919.67224976384,121919.67224976384,-28699.759126052217,-28699.759126052217,-28699.759126052217,-28699.759126052217,-28699.759126052217,-28699.759126052217,0.0,0.0,0.0,93219.91312371162,93227.69575846348,14.113790244174073
2025-04-23 23:06:02,121919.40238415332,93169.9642588006,93263.8345375566,121919.40238415332,121919.40238415332,-28702.797239571097,-28702.797239571097,-28702.797239571097,-28702.797239571097,-28702.797239571097,-28702.797239571097,0.0,0.0,0.0,93216.60514458222,93224.81468355158,13.69128588961972
2025-04-23 23:06:21,121919.27732448015,93167.11308065773,93262.44793834287,121919.27732448015,121919.27732448015,-28704.13533345093,-28704.13533345093,-28704.13533345093,-28704.13533345093,-28704.13533345093,-28704.13533345093,0.0,0.0,0.0,93215.14199102922,93222.31311100279,13.325143302743669
2025-04-23 23:07:02,121919.00745886966,93161.11906522425,93260.36402244959,121919.00745886966,121919.00745886966,-28706.866789348573,-28706.866789348573,-28706.866789348573,-28706.866789348573,-28706.866789348573,-28706.866789348573,0.0,0.0,0.0,93212.14066952109,93219.64738356603,12.87708422644762
2025-04-23 23:07:22,121918.87581710843,93161.93986193246,93260.7308766608,121918.87581710843,121918.87581710843,-28708.119704798202,-28708.119704798202,-28708.119704798202,-28708.119704798202,-28708.119704798202,-28708.119704798202,0.0,0.0,0.0,93210.75611231024,93217.33659371105,12.499200197725429
2025-04-23 23:08:02,121918.61253358598,93157.6212348468,93257.82160697658,121918.61253358598,121918.61253358598,-28710.463818438173,-28710.463818438173,-28710.463818438173,-28710.463818438173,-28710.463818438173,-28710.463818438173,0.0,0.0,0.0,93208.1487151478,93214.90073599365,12.011873237102032
2025-04-23 23:08:22,121918.48089182474,93158.29842605499,93250.19980535272,121918.48089182474,121918.48089182474,-28711.552883895023,-28711.552883895023,-28711.552883895023,-28711.552883895023,-28711.552883895023,-28711.552883895023,0.0,0.0,0.0,93206.92800792972,93212.80482346169,11.599565834393713
2025-04-23 23:09:02,121918.2176083023,93156.80106692317,93253.89154934647,121918.2176083023,121918.2176083023,-28713.559661325624,-28713.559661325624,-28713.559661325624,-28713.559661325624,-28713.559661325624,-28713.559661325624,0.0,0.0,0.0,93204.65794697667,93210.62551249957,11.072546737520655
2025-04-23 23:09:22,121918.08596654108,93150.38730919048,93251.45804376864,121918.08596654108,121918.08596654108,-28714.475209531385,-28714.475209531385,-28714.475209531385,-28714.475209531385,-28714.475209531385,-28714.475209531385,0.0,0.0,0.0,93203.6107570097,93208.76917141778,10.625425349768271
2025-04-23 23:10:03,121917.81610093058,93154.44787666819,93251.94675483498,121917.81610093058,121917.81610093058,-28716.163247932425,-28716.163247932425,-28716.163247932425,-28716.163247932425,-28716.163247932425,-28716.163247932425,0.0,0.0,0.0,93201.65285299814,93206.84215169905,10.077885043067747
2025-04-23 23:10:22,121917.6910412574,93151.78388953475,93253.46896615846,121917.6910412574,121917.6910412574,-28716.8573466296,-28716.8573466296,-28716.8573466296,-28716.8573466296,-28716.8573466296,-28716.8573466296,0.0,0.0,0.0,93200.8336946278,93205.22686957144,9.611220490551291
2025-04-23 23:11:03,121917.42117564689,93147.62907043089,93250.71377403059,121917.42117564689,121917.42117564689,-28718.159129969703,-28718.159129969703,-28718.159129969703,-28718.159129969703,-28718.159129969703,-28718.159129969703,0.0,0.0,0.0,93199.26204567718,93203.58486005243,9.025863044564296
2025-04-23 23:11:23,121917.28953388568,93148.20660433623,93245.60905362353,121917.28953388568,121917.28953388568,-28718.694662515463,-28718.694662515463,-28718.694662515463,-28718.694662515463,-28718.694662515463,-28718.694662515463,0.0,0.0,0.0,93198.59487137021,93202.22002522707,8.530340207678453
2025-04-23 23:12:03,121917.02625036323,93147.1861426657,93245.98915019214,121917.02625036323,121917.02625036323,-28719.564319705652,-28719.564319705652,-28719.564319705652,-28719.564319705652,-28719.564319705652,-28719.564319705652,0.0,0.0,0.0,93197.46193065758,93200.86772847388,7.906995065698623
2025-04-23 23:12:23,121916.894608602,93146.71335186562,93246.84927162204,121916.894608602,121916.894608602,-28719.8961664153,-28719.8961664153,-28719.8961664153,-28719.8961664153,-28719.8961664153,-28719.8961664153,0.0,0.0,0.0,93196.9984421867,93199.77351350391,7.3785356956173755
2025-04-23 23:13:04,121916.62474299151,93146.8416343157,93245.50421206733,121916.62474299151,121916.62474299151,-28720.355782377756,-28720.355782377756,-28720.355782377756,-28720.355782377756,-28720.355782377756,-28720.355782377756,0.0,0.0,0.0,93196.26896061376,93198.72468544733,6.732539199002599
2025-04-23 23:13:23,121916.49968331834,93146.78125347589,93246.82409749374,121916.49968331834,121916.49968331834,-28720.46598924717,-28720.46598924717,-28720.46598924717,-28720.46598924717,-28720.46598924717,-28720.46598924717,0.0,0.0,0.0,93196.03369407117,93197.92194845776,6.186364159679487
2025-04-23 23:14:04,121916.22981770782,93147.50393185068,93245.67601051996,121916.22981770782,121916.22981770782,-28720.475976002825,-28720.475976002825,-28720.475976002825,-28720.475976002825,-28720.475976002825,-28720.475976002825,0.0,0.0,0.0,93195.753841705,93197.19625518308,5.508681487164619
2025-04-23 23:14:24,121916.0981759466,93147.04541499805,93244.40537303782,121916.0981759466,121916.0981759466,-28720.365469072905,-28720.365469072905,-28720.365469072905,-28720.365469072905,-28720.365469072905,-28720.365469072905,0.0,0.0,0.0,93195.73270687369,93196.69206392544,4.937989135699986
